Weebly,www.weebly.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,101,3.9,4.3,4.4,4.2,Very Satisfied,82,4.0,4.4
YuMe,www.yume.com,Advertising & Marketing,Advertising & Marketing,Business Services,96,2.0,2.6,1.7,2.8,OK,31,1.8,2.9
Datameer,www.datameer.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,88,3.3,3.7,3.2,3.4,OK,64,3.2,3.5
Inflection,www.inflection.com,Internet,Internet,Information Technology,74,3.6,3.9,4.1,3.7,Satisfied,68,3.4,4.6
iTradeNetwork,www.itradenetwork.com,Logistics & Supply Chain,Logistics & Supply Chain,Transportation & Logistics,69,2.7,3.2,3.1,3.1,OK,47,2.9,3.2
Public Health Institute,www.phi.org,Health Fundraising Organizations,Health Fundraising Organizations,Non-Profit,65,3.3,3.7,3.6,3.4,OK,68,3.2,3.9
Zinio,www.zinio.com,Publishing,Publishing,Media,64,3.7,3.4,3.5,4.0,Satisfied,75,3.5,4.0
Stripe,www.stripe.com,Internet,Internet,Information Technology,59,4.1,4.3,4.3,4.5,Very Satisfied,86,4.3,3.9
vCom Solutions,www.vcomsolutions.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,57,4.7,4.6,4.9,4.9,Very Satisfied,98,4.8,4.5
Figure Eight,www.figure-eight.com,Internet,Internet,Information Technology,56,4.0,3.9,3.9,4.4,Very Satisfied,83,3.9,4.2
SnapLogic,www.snaplogic.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,54,3.4,4.0,3.5,3.7,Satisfied,58,3.3,3.9
Samsara,www.samsara.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,49,5.0,4.8,5.0,4.9,Very Satisfied,100,5.0,4.6
LucasArts,www.lucasfilm.com,Video Games,Video Games,Media,45,3.3,3.3,3.8,3.8,Satisfied,57,2.5,3.5
ThousandEyes,www.thousandeyes.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,44,4.5,4.3,4.6,4.7,Very Satisfied,93,4.4,4.6
Primitive Logic,www.primitivelogic.com,Consulting,Consulting,Business Services,43,3.1,3.1,3.5,3.4,OK,70,3.1,3.9
VSCO,www.vsco.co,Internet,Internet,Information Technology,43,4.6,4.7,4.8,4.8,Very Satisfied,90,4.5,4.6
MemSQL,www.memsql.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,42,4.0,4.2,4.2,4.2,Very Satisfied,81,4.0,4.0
Sparkcentral,www.sparkcentral.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,40,3.6,3.9,3.8,3.6,Satisfied,55,3.3,4.1
Reddit,www.redditinc.com,Internet,Internet,Information Technology,37,4.0,4.2,3.8,4.0,Satisfied,74,3.8,3.9
Fluid,www.fluid.com,Internet,Internet,Information Technology,62,2.9,3.5,3.5,3.3,OK,43,2.7,3.6
Xerox,www.xerox.com,Publishing,Publishing,Media,6110,2.4,2.6,2.6,2.7,OK,35,2.3,3.0
Aramark,www.aramark.jobs,Building & Personnel Services,Building & Personnel Services,Business Services,4613,2.9,2.9,2.8,3.0,OK,51,2.6,3.0
Toys "R" Us,www.ruscareers.com,Toy & Hobby Stores,Toy & Hobby Stores,Retail,3557,2.8,2.8,3.1,3.3,OK,43,2.7,3.1
TJ Maxx,www.tjmaxx.com,Department, Clothing, & Shoe Stores,Department, Clothing, & Shoe Stores,Retail,2409,3.1,3.0,3.5,3.5,Satisfied,65,3.1,3.4
Advantage Solutions,www.advantagesolutions.net,Staffing & Outsourcing,Staffing & Outsourcing,Business Services,2326,2.6,2.4,2.8,3.0,OK,52,2.6,3.2
Kumon Group,www.kumongroup.com,Education Training Services,Education Training Services,Education,1433,2.7,2.6,3.8,3.8,Satisfied,76,3.4,4.2
Saks Fifth Avenue,www.hbc.com,Department, Clothing, & Shoe Stores,Department, Clothing, & Shoe Stores,Retail,1200,2.5,2.8,2.5,2.8,OK,38,2.5,2.8
Bright Horizons Family Solutions,www.brighthorizons.com,Preschool & Child Care,Preschool & Child Care,Education,1077,3.0,2.9,3.4,3.2,OK,49,2.8,3.0
Expeditors,www.expeditors.com,Logistics & Supply Chain,Logistics & Supply Chain,Transportation & Logistics,797,3.2,3.1,3.5,3.3,OK,49,3.0,3.2
SkyWest Airlines,www.skywest.com,Airlines,Airlines,Travel & Tourism,458,3.6,3.2,3.8,3.8,Satisfied,77,3.4,3.3
Lash Group,www.lashgroup.com,Health Care Services & Hospitals,Health Care Services & Hospitals,Health Care,375,2.5,3.2,2.3,2.7,OK,37,2.2,2.7
Caltrans,www.dot.ca.gov,State & Regional Agencies,State & Regional Agencies,Government,226,3.5,3.7,3.2,3.4,OK,66,3.0,4.1
Blue Apron,www.blueapron.com,Food & Beverage Stores,Food & Beverage Stores,Retail,211,3.1,3.2,3.1,3.1,OK,50,2.9,3.2
The Palo Alto Medical Foundation,www.pamf.org,Health Care Services & Hospitals,Health Care Services & Hospitals,Health Care,182,3.5,3.8,3.5,3.8,Satisfied,75,2.9,3.5
Landor,www.landor.com,Advertising & Marketing,Advertising & Marketing,Business Services,181,3.5,3.2,4.2,4.0,Satisfied,80,3.6,3.4
CafePress,www.cafepress.com,Department, Clothing, & Shoe Stores,Department, Clothing, & Shoe Stores,Retail,129,2.7,3.4,2.8,2.7,OK,37,2.3,3.5
Blackstone Technology Group,www.bstonetech.com,Consulting,Consulting,Business Services,115,4.2,4.1,4.5,4.4,Very Satisfied,91,4.3,4.2
Avenue Code,www.avenuecode.com,Internet,Internet,Information Technology,113,4.0,3.8,4.2,4.2,Very Satisfied,90,4.0,4.4
Actuate,www.actuate.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,83,3.0,3.3,3.2,3.3,OK,57,3.0,3.7
Parkside Lending,www.parksidelending.com,Lending,Lending,Finance,68,2.3,3.1,2.4,2.5,OK,29,2.3,3.2
Nektar Therapeutics,www.nektar.com,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,62,3.5,4.4,3.5,3.7,Satisfied,72,3.5,3.6
Tobi,www.tobi.com,Department, Clothing, & Shoe Stores,Department, Clothing, & Shoe Stores,Retail,57,2.4,2.1,2.3,2.4,Dissatisfied,29,2.0,3.2
Location Labs,www.locationlabs.com,Cable, Internet & Telephone Providers,Cable, Internet & Telephone Providers,Telecommunications,56,3.5,3.6,4.0,3.7,Satisfied,69,3.2,3.8
Dynamic Signal,www.dynamicsignal.com,Internet,Internet,Information Technology,51,4.6,4.2,4.8,4.7,Very Satisfied,92,4.5,4.4
SEGA of America,www.sega.com,Video Games,Video Games,Media,49,2.7,3.7,3.3,3.6,Satisfied,54,3.2,3.8
SCS Global Services,www.scsglobalservices.com,Advertising & Marketing,Advertising & Marketing,Business Services,49,3.3,3.1,3.8,3.2,OK,59,2.8,3.5
Codexis,www.codexis.com,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,47,2.2,3.1,3.2,2.9,OK,38,2.3,3.8
Insightly,www.insightly.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,45,3.4,3.8,4.0,3.4,OK,61,3.3,4.1
Bauer's Intelligent Transportation,www.bauersit.com,Transportation Management,Transportation Management,Transportation & Logistics,42,2.7,2.6,2.5,2.6,OK,45,2.5,2.4
Webgility,www.webgility.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,40,3.2,3.2,3.3,3.3,OK,58,3.0,3.5
VerticalResponse,www.verticalresponse.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,37,3.1,2.9,3.5,3.2,OK,44,2.7,4.0
High Definition Solar,www.highdefinitionsolar.com,Construction,Construction,Construction, Repair & Maintenance,32,3.7,3.7,3.9,4.6,Very Satisfied,90,4.1,3.9
SunGrade Solar,www.sungrade.solar,Energy,Energy,Oil, Gas, Energy & Utilities,55,4.7,4.7,4.7,4.7,Very Satisfied,92,4.7,4.3
RichRelevance,www.richrelevance.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,85,3.4,3.8,3.9,3.6,Satisfied,62,3.2,4.0
Ulta Beauty,www.ulta.com,Beauty & Personal Accessories Stores,Beauty & Personal Accessories Stores,Retail,3563,3.0,2.9,3.2,3.2,OK,57,2.8,3.0
Kelly Services,www.kellyservices.com,Staffing & Outsourcing,Staffing & Outsourcing,Business Services,3435,3.2,2.9,3.2,3.4,OK,64,3.0,3.3
H&R Block,www.hrblock.com,Other Retail Stores,Other Retail Stores,Retail,2973,3.2,2.6,3.4,3.5,Satisfied,70,3.1,3.6
Bed Bath & Beyond,www.bedbathandbeyond.com,Home Furniture & Housewares Stores,Home Furniture & Housewares Stores,Retail,2852,2.6,2.8,3.0,3.0,OK,44,2.7,2.8
Willis Towers Watson,www.willistowerswatson.com,Consulting,Consulting,Business Services,2256,3.2,3.2,3.5,3.4,OK,64,3.0,3.4
Mercer,www.mercer.com,Consulting,Consulting,Business Services,2180,3.1,3.0,3.4,3.4,OK,64,2.9,3.5
Travelers,www.travelers.com,Insurance Carriers,Insurance Carriers,Insurance,2113,3.6,3.9,3.7,3.8,Satisfied,75,3.5,3.7
Zara,www.zara.com,Department, Clothing, & Shoe Stores,Department, Clothing, & Shoe Stores,Retail,1877,3.0,3.1,2.8,3.0,OK,47,2.5,2.6
Asurion,www.asurion.com,Insurance Carriers,Insurance Carriers,Insurance,1422,3.3,3.7,3.4,3.4,OK,62,3.0,3.2
AppleOne,www.appleone.com,Staffing & Outsourcing,Staffing & Outsourcing,Business Services,774,3.1,2.8,3.1,3.1,OK,56,2.9,3.2
ZeroChaos,www.zerochaos.com,Staffing & Outsourcing,Staffing & Outsourcing,Business Services,711,2.2,3.0,2.6,3.2,OK,60,2.4,3.9
Illumina,www.illumina.com,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,645,3.9,4.2,4.3,4.2,Very Satisfied,84,3.8,3.8
,,,,,,,,,,,,,
Littler Mendelson,www.littler.com,Legal,Legal,Accounting & Legal,141,2.8,3.2,2.7,2.9,OK,41,2.6,2.6
Quanta Computer,www.quantatw.com,Electrical & Electronic Manufacturing,Electrical & Electronic Manufacturing,Manufacturing,135,2.9,2.8,2.7,3.3,OK,47,2.8,2.8
Mervyns,www.mervyns.com,Department, Clothing, & Shoe Stores,Department, Clothing, & Shoe Stores,Retail,102,3.2,3.0,3.4,3.5,Satisfied,61,3.2,3.6
FusionStorm,www.fusionstorm.com,IT Services,IT Services,Information Technology,101,3.1,3.3,3.4,3.4,OK,65,3.1,3.2
Embarcadero Technologies,www.embarcadero.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,90,2.2,2.7,2.8,2.9,OK,47,2.3,3.4
Ascent Services Group,www.ascentsg.com,Staffing & Outsourcing,Staffing & Outsourcing,Business Services,89,3.7,3.6,3.9,3.8,Satisfied,74,3.5,3.8
2K,www.2k.com,Video Games,Video Games,Media,77,3.0,3.3,3.3,3.2,OK,52,2.9,3.0
Lattice Engines,www.lattice-engines.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,73,3.6,3.9,3.5,3.7,Satisfied,69,3.3,3.2
Munchery,www.munchery.com,Casual Restaurants,Casual Restaurants,Restaurants, Bars & Food Services,66,2.2,2.4,2.4,2.5,OK,32,2.1,3.0
shopkick,www.shopkick.com,Advertising & Marketing,Advertising & Marketing,Business Services,64,3.2,3.6,3.5,3.6,Satisfied,63,2.8,3.7
PlanGrid,www.plangrid.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,54,4.2,4.4,4.4,4.2,Very Satisfied,77,4.0,4.4
Praetorian Digital,www.praetoriandigital.com,News Outlet,News Outlet,Media,53,3.3,3.3,3.9,4.0,Satisfied,82,3.5,3.6
Brilliant Earth,www.brilliantearth.com,Other Retail Stores,Other Retail Stores,Retail,51,3.6,3.5,3.7,3.7,Satisfied,70,3.5,3.5
Cloudflare,www.cloudflare.com,Internet,Internet,Information Technology,50,4.1,3.7,4.0,4.3,Very Satisfied,75,3.7,3.9
FHLBank San Francisco,www.fhlbsf.com,Banks & Credit Unions,Banks & Credit Unions,Finance,45,2.6,3.3,2.8,3.2,OK,62,2.7,3.9
Moovweb,www.moovweb.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,43,4.0,3.9,4.1,4.1,Very Satisfied,75,3.9,3.7
Moovweb,www.moovweb.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,43,4.0,3.9,4.1,4.1,Very Satisfied,75,3.9,3.7
BrightTALK,www.brighttalk.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,41,3.4,3.6,3.6,4.0,Satisfied,71,3.2,3.8
RBG Advertising,www.rbgadvertising.com,Advertising & Marketing,Advertising & Marketing,Business Services,41,3.5,3.4,3.1,3.9,Satisfied,72,3.2,2.9
RepairPal,www.repairpal.com,Internet,Internet,Information Technology,40,4.0,3.8,4.4,4.3,Very Satisfied,86,4.3,4.3
Amplitude Analytics,www.amplitude.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,39,4.8,4.8,4.9,4.9,Very Satisfied,100,4.8,4.2
ProsperWorks,www.prosperworks.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,38,4.4,4.1,4.5,4.3,Very Satisfied,80,4.3,4.0
Segment,www.segment.com,Internet,Internet,Information Technology,36,4.7,4.7,4.7,4.7,Very Satisfied,96,4.4,4.3
Reaction Search International,www.reactionsearch.com,Staffing & Outsourcing,Staffing & Outsourcing,Business Services,36,4.1,4.1,4.3,4.5,Very Satisfied,92,4.2,4.4
Ericsson-Worldwide,www.ericsson.com,Telecommunications Services,Telecommunications Services,Telecommunications,7582,3.2,3.3,3.7,3.4,OK,50,2.8,3.8
Credit Suisse,www.credit-suisse.com,Investment Banking & Asset Management,Investment Banking & Asset Management,Finance,3848,3.4,3.5,3.5,3.6,Satisfied,70,3.2,3.6
Groupon,jobs.groupon.com,Internet,Internet,Information Technology,2104,3.1,3.2,3.4,3.2,OK,53,2.8,3.8
Sports Authority,jobs.sportsauthority.com,Sporting Goods Stores,Sporting Goods Stores,Retail,1656,2.8,3.0,3.1,3.2,OK,40,2.7,3.3
Sysco,www.sysco.com,Wholesale,Wholesale,Business Services,1472,3.3,3.6,3.1,3.3,OK,58,2.9,2.8
,,,,,,,,,,,,,
European Wax Center,www.waxcenter.com,Health, Beauty, & Fitness,Health, Beauty, & Fitness,Consumer Services,1038,2.7,2.5,3.0,2.9,OK,47,2.6,3.0
IGT,www.igt.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,896,2.9,3.2,3.1,3.2,OK,52,2.7,3.4
Social Security Administration,www.ssa.gov,Federal Agencies,Federal Agencies,Government,729,2.8,3.7,2.8,3.0,OK,54,2.5,3.7
Robert Half,www.roberthalf.com,Staffing & Outsourcing,Staffing & Outsourcing,Business Services,2782,3.2,2.9,3.0,3.3,OK,57,2.9,3.1
Zillow,www.zillow.com,Real Estate,Real Estate,Real Estate,658,3.8,4.4,4.4,4.2,Very Satisfied,83,4.1,4.4
Cloudera,www.cloudera.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,266,4.0,4.1,4.1,4.1,Very Satisfied,79,4.2,3.7
Year Up,www.yearup.org,Social Assistance,Social Assistance,Non-Profit,225,3.4,3.5,3.9,3.5,Satisfied,57,3.2,3.1
Nelson Staffing,www.nelsonjobs.com,Staffing & Outsourcing,Staffing & Outsourcing,Business Services,113,3.5,3.1,3.6,3.7,Satisfied,79,3.5,3.7
Exponent,www.exponent.com,Consulting,Consulting,Business Services,112,3.4,3.5,2.8,3.4,OK,71,2.7,2.7
Great Place To Work,www.greatplacetowork.com,Consulting,Consulting,Business Services,103,3.6,3.3,4.0,4.0,Satisfied,84,3.6,3.4
Prometheus Real Estate Group,www.prometheusreg.com,Real Estate,Real Estate,Real Estate,92,4.5,4.4,4.8,4.7,Very Satisfied,96,4.5,4.4
Taleo,www.taleo.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,79,3.2,3.6,3.5,3.4,OK,67,3.2,3.6
Teespring,www.teespring.com,Other Retail Stores,Other Retail Stores,Retail,78,2.9,3.2,3.0,3.0,OK,43,2.5,3.3
WestEd,www.wested.org,Education Training Services,Education Training Services,Education,70,3.0,4.3,4.0,3.8,Satisfied,91,3.3,4.1
Skillz,www.skillz.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,66,3.7,3.5,3.4,3.4,OK,58,3.5,3.4
Imperfect produce,www.imperfectproduce.com,Food & Beverage Stores,Food & Beverage Stores,Retail,64,4.6,4.3,4.8,4.6,Very Satisfied,94,4.5,4.6
Vituity Practice Management,www.medamerica.com,Health Care Services & Hospitals,Health Care Services & Hospitals,Health Care,61,3.2,3.5,3.4,3.1,OK,62,2.9,3.5
FibroGen,www.fibrogen.com,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,60,3.1,3.6,2.5,3.1,OK,54,2.8,3.0
Kendo,www.kendobrands.com,Beauty & Personal Accessories Stores,Beauty & Personal Accessories Stores,Retail,56,2.8,3.3,2.7,2.8,OK,50,2.6,2.3
Joie de Vivre,www.jdvhotels.com,Hotels, Motels, & Resorts,Hotels, Motels, & Resorts,Travel & Tourism,53,3.4,3.8,3.5,3.6,Satisfied,82,3.5,3.5
Coinbase,www.coinbase.com,Financial Transaction Processing,Financial Transaction Processing,Finance,52,4.5,4.1,4.2,4.6,Very Satisfied,91,4.2,4.0
Yammer,www.yammer.com,Internet,Internet,Information Technology,52,3.3,4.7,3.7,3.4,OK,58,3.0,4.5
Hearsay Systems,www.hearsaysystems.com,Research & Development,Research & Development,Business Services,49,3.3,3.6,3.6,3.3,OK,56,3.2,4.0
Pacific Biosciences,www.pacificbiosciences.com,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,46,3.3,3.7,3.6,3.7,Satisfied,61,3.0,3.2
pMD,www.pmd.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,45,5.0,4.9,5.0,5.0,Very Satisfied,100,5.0,4.8
TrustArc,www.trustarc.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,42,3.6,3.7,4.2,4.0,Satisfied,70,3.7,4.5
Livefyre,www.livefyre.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,41,3.4,3.8,3.6,3.5,Satisfied,58,3.1,3.3
ThirdLove,www.thirdlove.com,Department, Clothing, & Shoe Stores,Department, Clothing, & Shoe Stores,Retail,39,4.0,3.7,4.0,4.0,Satisfied,70,3.9,3.7
Clean Power Finance,www.cleanpowerfinance.com,Lending,Lending,Finance,37,3.1,2.8,3.4,3.4,OK,52,3.4,3.3
Jeremys,www.jeremys.com,Department, Clothing, & Shoe Stores,Department, Clothing, & Shoe Stores,Retail,36,2.5,2.1,2.1,2.3,Dissatisfied,27,1.9,2.6
Dollar Tree,www.dollartree.com,,,,2775,2.8,2.3,2.6,2.9,OK,42,2.5,2.6
Citrix,jobs.citrix.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,2351,3.2,3.7,3.6,3.5,Satisfied,63,3.0,3.8
J. Crew,www.jcrew.com,Department, Clothing, & Shoe Stores,Department, Clothing, & Shoe Stores,Retail,2057,2.9,3.3,3.7,3.7,Satisfied,67,3.2,3.5
Pier 1 Imports,www.pier1.com,Home Furniture & Housewares Stores,Home Furniture & Housewares Stores,Retail,1822,2.8,2.7,3.5,3.4,OK,60,3.0,3.4
Teach for America,www.teachforamerica.org,Education Training Services,Education Training Services,Education,1056,3.7,3.5,4.0,3.9,Satisfied,73,3.3,3.1
Neiman Marcus,www.neimanmarcus.com,Department, Clothing, & Shoe Stores,Department, Clothing, & Shoe Stores,Retail,1032,2.9,3.1,3.0,3.2,OK,49,2.8,3.1
BDO USA,www.bdo.com,Accounting,Accounting,Accounting & Legal,699,3.8,3.4,3.5,3.5,Satisfied,68,3.3,3.1
Intelliswift,www.intelliswift.com,Staffing & Outsourcing,Staffing & Outsourcing,Business Services,140,3.0,3.1,3.2,3.1,OK,53,3.0,3.4
Velti,www.velti.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,125,2.3,2.6,2.4,2.3,Dissatisfied,25,2.0,2.7
Showpad,www.showpad.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,85,4.2,3.9,4.3,4.2,Very Satisfied,76,4.0,3.9
Wondersitter,www.wondersitter.com,Health, Beauty, & Fitness,Health, Beauty, & Fitness,Consumer Services,70,2.2,2.2,2.4,1.7,Dissatisfied,20,1.9,3.2
JUST,www.justforall.com,Food & Beverage Manufacturing,Food & Beverage Manufacturing,Manufacturing,65,3.0,3.3,2.9,2.7,OK,40,2.8,3.1
StyleSeat,www.styleseat.com,Health, Beauty, & Fitness,Health, Beauty, & Fitness,Consumer Services,61,3.7,4.0,3.7,3.4,OK,60,3.5,4.0
Ultragenyx Pharmaceutical,www.ultragenyx.com,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,58,2.6,3.8,3.2,2.7,OK,39,2.4,3.0
CAKE Corporation,www.trycake.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,51,3.9,4.2,4.2,4.0,Satisfied,78,3.9,4.0
E&E,www.ee1994.com,Home Furniture & Housewares Stores,Home Furniture & Housewares Stores,Retail,50,3.1,3.1,2.9,3.3,OK,52,2.9,3.4
Jelly Belly Candy,www.jellybelly.com,Food & Beverage Manufacturing,Food & Beverage Manufacturing,Manufacturing,50,3.1,3.0,3.3,3.5,Satisfied,64,3.5,3.6
Thoratec,www.thoratec.com,Health Care Products Manufacturing,Health Care Products Manufacturing,Manufacturing,49,2.6,3.2,3.1,3.0,OK,46,2.6,3.3
Upgrade,www.upgrade.com,Lending,Lending,Finance,47,4.6,4.6,4.6,4.7,Very Satisfied,92,4.6,4.6
NorthBay Healthcare,www.northbay.org,Health Care Services & Hospitals,Health Care Services & Hospitals,Health Care,47,3.8,4.2,3.9,4.2,Very Satisfied,90,3.3,4.2
Swirl,www.swirl.net,Advertising & Marketing,Advertising & Marketing,Business Services,47,2.7,3.2,3.8,3.1,OK,49,2.4,3.2
Zephyr Health,www.zephyrhealth.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,46,2.9,3.0,3.0,2.8,OK,48,2.7,3.2
Sauce Labs,www.saucelabs.com,IT Services,IT Services,Information Technology,45,4.0,4.0,4.1,4.1,Very Satisfied,78,4.1,4.2
,,,,,,,,,,,,,
Bizness Apps,www.biznessapps.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,44,4.5,4.2,4.7,4.7,Very Satisfied,87,4.6,4.9
The Sourcery,www.thesourcery.com,Consulting,Consulting,Business Services,44,2.7,2.6,2.8,3.3,OK,61,2.7,3.7
Venables Bell & Partners,www.venablesbell.com,Advertising & Marketing,Advertising & Marketing,Business Services,41,3.5,2.8,4.0,3.6,Satisfied,69,2.9,2.6
Commercial Energy,www.commercialenergy.net,Utilities,Utilities,Oil, Gas, Energy & Utilities,37,3.6,4.0,3.7,3.5,Satisfied,70,3.6,3.0
Go West Tours,www.gowesttours.com,Travel Agencies,Travel Agencies,Travel & Tourism,36,2.7,2.2,2.7,2.9,OK,48,2.6,3.1
Heap,www.heapanalytics.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,35,4.9,4.9,4.7,5.0,Very Satisfied,100,4.9,4.5
Zignal Labs,www.zignallabs.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,32,3.0,3.4,3.6,3.4,OK,58,3.3,3.6
Xantrion,www.xantrion.com,IT Services,IT Services,Information Technology,29,4.4,4.3,4.7,4.6,Very Satisfied,91,4.3,4.2
MGA Healthcare,www.mgahealthcare.com,Health Care Services & Hospitals,Health Care Services & Hospitals,Health Care,84,2.7,2.3,2.6,2.8,OK,36,2.4,2.9
American Eagle Outfitters,www.ae.com,Department, Clothing, & Shoe Stores,Department, Clothing, & Shoe Stores,Retail,3109,3.0,3.1,3.8,3.6,Satisfied,69,3.0,3.4
NetApp,www.netapp.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,2822,3.2,3.9,3.9,3.6,Satisfied,65,3.2,4.0
NTT DATA FA Insurance Systems,www.nttdata.com,Accounting,Accounting,Accounting & Legal,75,2.8,2.7,2.8,3.0,OK,55,2.8,3.1
Regus,www.reguscareers.com,Advertising & Marketing,Advertising & Marketing,Business Services,1292,2.5,2.7,2.4,2.6,OK,39,2.4,3.2
Men's Wearhouse,www.menswearhouse.com,Department, Clothing, & Shoe Stores,Department, Clothing, & Shoe Stores,Retail,868,2.8,2.8,3.1,3.2,OK,55,2.8,2.9
Grifols,www.grifols.com,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,553,2.8,3.1,2.6,2.7,OK,37,2.3,2.5
Rev.com,www.rev.com,Staffing & Outsourcing,Staffing & Outsourcing,Business Services,442,2.4,2.0,2.6,3.4,OK,67,2.3,3.6
Raley's,www.raleys.com,Grocery Stores & Supermarkets,Grocery Stores & Supermarkets,Retail,348,3.2,3.4,3.6,3.4,OK,61,3.0,3.3
iProspect,www.iprospect.com,Advertising & Marketing,Advertising & Marketing,Business Services,318,3.2,2.9,3.4,3.3,OK,62,2.9,2.8
Hult International Business School,www.hult.edu,Colleges & Universities,Colleges & Universities,Education,244,3.3,3.0,3.6,3.5,Satisfied,58,3.1,3.1
ARC Document Solutions,www.e-arc.com,Commercial Printing,Commercial Printing,Business Services,242,2.5,2.6,2.5,2.6,OK,40,2.4,3.0
Digital Realty,www.digitalrealty.com,IT Services,IT Services,Information Technology,184,3.7,4.1,3.3,3.9,Satisfied,76,3.5,3.6
Achievers,www.achievers.com,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Information Technology,163,3.6,3.5,4.2,3.6,Satisfied,68,3.8,4.2
Pacific Pulmonary Services,www.ppsc.com,Health Care Services & Hospitals,Health Care Services & Hospitals,Health Care,154,2.4,3.0,2.5,2.7,OK,29,2.8,3.1
Actiance,www.actiance.com,Computer Hardware & Software,Computer Hardware & Software,Information Technology,138,3.0,3.3,2.9,3.1,OK,58,2.8,3.1
CooperVision,www.coopercos.com,Consumer Products Manufacturing,Consumer Products Manufacturing,Manufacturing,130,2.9,3.7,3.4,3.6,Satisfied,70,3.1,3.5
Del Monte Foods,www.delmontefoods.com,Consumer Products Manufacturing,Consumer Products Manufacturing,Manufacturing,116,2.7,3.3,2.7,3.1,OK,48,2.4,2.7
Organic,www.organic.com,Advertising & Marketing,Advertising & Marketing,Business Services,112,2.8,3.2,3.2,2.9,OK,52,2.8,3.9
3Q Digital,www.3qdigital.com,Advertising & Marketing,Advertising & Marketing,Business Services,83,4.3,4.3,4.4,4.4,Very Satisfied,89,4.1,4.2
AJ Tutoring,www.ajtutoring.com,Education Training Services,Education Training Services,Education,82,3.8,4.0,4.1,4.0,Satisfied,76,4.1,3.2
Waypoint Homes,www.invitationhomes.com,Real Estate,Real Estate,Real Estate,81,2.8,3.2,2.8,2.9,OK,44,2.7,2.8
Fluidigm,www.fluidigm.com,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,68,2.8,2.8,2.5,3.0,OK,47,2.6,3.2
REVOLUTION FOODS,www.revolutionfoods.com,Food & Beverage Manufacturing,Food & Beverage Manufacturing,Manufacturing,63,2.7,2.4,2.9,2.7,OK,38,2.5,2.4
Bay Alarm,www.bayalarm.com,Security Services,Security Services,Business Services,62,2.8,2.9,3.5,3.3,OK,65,3.0,3.3
